name,tags,website,namephno,add
New York Business Development Corporation,Financial Services - Busin...,www.syracuse.nm.com,Mr. Patrick  J. MacKrell - (315) 453-8195,The Tech Garden
Northwestern Mutual,Financial Services,www.omegaqpa.com,"Mr. Paul Dodd, CLU, ChFC, CLF - (315) 671-1800",34 Aspen Park Blvd.
"Omega, Inc.",Pension & Profit Shari...,www.onegroup.com/oneselect,"Mr. Alexander Joseph, Jr. - (315) 449-4124","5793 Widewaters Pkwy., Ste. 200"
OneGroup,Finance and/or Insurance,www.pathfinderbank.com,Ms. Rina Corigliano-Hart - (315) 413-4492,706 N. Clinton St.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 593-4400,3775 Rt. 31
PathFinder Bank ,"Banks, Finance and/or Insurance",www.pathfinderbank.com,Ms. Deana Michaels - (315) 592-9545,5 W. First St. S.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 752-0033,6194 State Rt. 31
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 207-8020,109 W. Fayette St.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 676-2265,3025 East Ave.
Pathfinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 592-9545,5 W. First St. S.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 963-7248,3361 Main St.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 343-4483,291 State Rt. 104 E.
PathFinder Bank,Banks,www.pathfinderbank.com,Branch Manager - (315) 343-2577,34 E. Bridge St.
PathFinder Bank,Finance and/or Insurance,www.pathfinderbank.com,Mr. James Dowd - (315) 343-0057,214 W. First St.
PathFinder Bank,Banks,www.pathfinderbank.com,Mr. Thomas  W. Schneider - (315) 343-0057,214 W. First St.
PathFinder Bank,Banks,www.peterscpas.com,Branch Manager - (315) 387-3437,1897 Harwood Dr.
"Peters & Associates, CPAs, PC",Accountants Certified Publ...,www.pnlcpa.com,Mr. Mark Peters - (315) 476-1616,"731 James St., Ste. 400"
"Piaker & Lyons, CPAs",Accountants Certified Publ...,www.pinnacleemployeeservices.com ,"Ms. Janeen Schrann, CPA - (315) 471-8109","100 Elwood Davis Rd., Ste. 102"
Pinnacle Employee Services,Payroll Services,www.ubs.com/fa/colettepowers,Mr. Mark E. Pietrowski - (315) 295-3880,"507 Plum St., Ste. 120"
"Powers Wealth Management/UBS Financial Services, Inc.",Financial Services,www.preferredmutual.com,Ms. Colette Powers - (315) 473-7117,"440 South Warren St., 6th Flr."
Preferred Mutual Insurance Company,Insurance,www.primerica.com,(800) 333-7642,1 Preferred Way
Primerica Financial Services,Financial Services,www.rkjohnsoninsurance.com,Ms. Allison G. Haslam - (315) 708-3868,886 E. Brighton Ave.
"R.K. Johnson & Associates Insurance Agency, Inc.",Insurance,www.reagancompanies.com,Mr. R. Kevin Johnson - (315) 468-3062,4921 W. Genesee St.
Reagan Companies,"Insurance, Bonds Surety & Fidelit...",www.rellerrisk.com,Mr. J. Michael Reagan - (315) 673-2094,8 E. Main St.
Reller Risk Management LLC,Insurance,www.rockbridgeinvest.com,Mr. Charles Reller - (315) 432-8210,6315 Fly Rd.
"Rockbridge Investment Management, LLC",Investment Advisory Servic...,www.sarahwood1.com,Mr. Craig Buckhout - (315) 671-0588,"220 S. Warren St., 9th Flr."
Sarah Lynn Wood Agency,Insurance,www.sefcu.com,Mrs. Sarah Wood - (315) 299-8080,Green Hills Plaza
SEFCU,Credit Unions,www.sefcu.com,Mr. Garry Wood - (315) 699-3060,8086 Brewerton Rd.
SEFCU,Credit Unions,www.sefcu.com,Ms. Cristina Diamond - (315) 214-2600,401 S. Salina St.
SEFCU,Credit Unions,www.sefcu.com,Member Service Leader - (315) 445-4051,107 Simon Dr.
SEFCU,Credit Unions,www.sefcu.com,Ms. Allyson Penfield-Doctor - (315) 428-8822,704 S. Crouse Ave.
SEFCU,Credit Unions,www.senecasavings.com,Mr. Gary Young - (518) 464-5270,700 Patroon Creek Blvd.
Seneca Savings,"Banks, Banks Saving & Loans",www.senecasavings.com,Ms. Michele Scott - (315) 457-1280,7799 Oswego Rd.
Seneca Savings,Banks Saving & Loans,www.solvaybank.com,Mr. Joseph Vitale - (315) 638-0233,35 Oswego St.
Solvay Bank,Banks,www.solvaybank.com,Mr. Andre Herrera - (315) 458-7492,628 S. Main St.
Solvay Bank,Banks,www.solvaybank.com,Mr. Nesib Osmanovic - (315) 457-7301,Glenn Crossing Plaza
Solvay Bank,Banks,www.solvaybank.com,Mr. Rob Hill - (315) 458-2141,7895 Brewerton Rd.
Solvay Bank,"Banks, Loans Commercial",www.solvaybank.com,"Mr. Paul  P. Mello, CPA - (315) 468-1661",1537 Milton Ave.
Solvay Bank,Banks,www.solvaybank.com,Mr. Nick Carfagno - (315) 475-8702,State Tower Bldg.
Solvay Bank,Banks,www.solvaybank.com,Mr. Stan Cerlanek - (315) 487-2013,527 Charles Ave.
Solvay Bank,Banks,www.solvaybank.com,Mr. Stan Cerlanek - (315) 484-7052,4131 W. Genesee St.
Solvay Bank,Banks,www.solvaybank.com,Ms. Amber Cavallaro - (315) 753-0448,197 Downer St.
Solvay Bank,Banks,www.solvaybank.com,Ms. Nancy  H. Noonan - (315) 701-7287,6828 E. Genesee St.
Solvay Bank,Banks,www.staffleasing-peo.com,Mr. Jason Heron - (315) 672-3092,56 Genesee St.
"Staff Leasing, Inc.","Employee Leasing Services, Employee Benefits, Human Resource Consultants, Payroll Services",startfast.net,Mr. Mark Roberts - (315) 641-3600,149 Northern Concourse
StartFast Venture Accelerator LLC,Investments,www.saosllc.com,Mr. Nasir Ali - (315) 235-1283,Madden School of Business at Le Moyne College
"Strategic Accounting Outsource Solutions, CPAs, Pllc",Accounting Services,www.investstrategic.com,Ms. Kim Discenza - (315) 381-5691,4384 Gates Rd.
"Strategic Financial Services, Inc.",Investments,www.summerstreetcapital.com,"Mr. Alan R. Leist, III - (315) 724-1776",114 Business Park Dr.
Summer Street Capital Partners,Financial Services - Busin...,www.swiftridgecapital.com,Mr. Michael McQueeney - (716) 566-2900,"70 W. Chippewa St., Ste. 500"
"Swiftridge Capital, LLC","Financial Services, Loans Commercial",www.synapsellc.com,Mr. Alexander Fedrizzi - (315) 675-5450,18 Frawley Dr.
"Synapse Services, LLC","Insurance, Risk Management, Environmental Consultants, Real Estate Consultants",www.ssimortgage.com,Mr. Brian Macrae - (315) 475-3700,360 Erie Blvd. E.
"Syracuse Securities, Inc.",Mortgages,www.tgschwender-assoc.com,Mr. Larry Smith - (315) 424-0218,"5000 Campuswood Dr., Ste. 110"
"T. Gschwender & Associates, Inc.",Financial Services,www.thatinsurancegirl.com,"Mr. Bharpur ""Bo"" Singh - (315) 701-1293","5795 Widewaters Pkwy., 2nd Flr."
That Insurance Girl,Insurance,www.bonadio.com,Ms. Jennifer Shorr - (315) 729-2618,PO Box 762
The Bonadio Group,Accountants Certified Publ...,www.communityp.com,Ms. Kristen Clark - (315) 214-7575,The Foundry
The Community Preservation Corp.,Mortgages,www.hamiltongroup.net,"Mr. Nicholas  V. Petragnani, Jr. - (315) 476-3173",315 N. Clinton St.
The Hamilton Group,Financial Services - Busin...,www.thehuntingtonagency.com,Mr. Timothy Donaghue - (315) 413-0086,"5108 Velasko Rd., Ste. 2005"
The Huntington Agency,Insurance,www.ubs.com/team/thesenecagroup,Mr. Mark Whitbread - (315) 635-9795,6 Southgate Rd.
The Seneca Group,"Financial Consultants, Finance and/or Insurance",www.summitfcu.org,"Mr. Steven Flanders, CIMA ChFC CLU CEPA - (315) 473-7135","440 S. Warren St., 6th Flr."
The Summit Federal Credit Union,Credit Unions,www.tompkinstrust.com,Mr. R. Nicholas Neabel - (800) 836-SFCU,Erie Blvd. Branch
Tompkins Trust Company,Financial Services,www.totalcareny.com,Mr. Brian  M. Bisaccio - (315) 888-8020,6872 E. Genesee St.
"Total Care, A Today's Options of New York Health Plan",Insurance-Health Care,www.upstatefinancialnetwork.com,Mr. Kelston Luces - (800) 223-7242,5232 Witz Dr.
Upstate Financial Network,Financial Consultants Plan...,www.lpl.com\urist.financial,Mr. Mark  W. Hills - (315) 682-0348,104 Smith St.
Urist Financial and Retirement Planning,Financial Consultants Plan...,www.wilmingtontrust.com,Mr. George  S. Urist - (315) 445-2147,5730 Commons Park Dr.
Wilmington Trust (Co of M&T Bank),Financial Services,Board of Directors,Ms. Cindy Diederich - (315) 424-4414,"101 S. Salina St., 9th Flr."
